zoo,zooLabel,country,countryLabel,region,regionLabel,coord,inception,website
http://www.wikidata.org/entity/Q3162430,Saigon Zoo and Botanical Gardens,http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q1854,Ho Chi Minh City,Point(106.70472222 10.78805556),1865-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q12407320,Q12407320,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q2776841,Beit Elazari,Point(34.799163201 31.847135518),2004-01-01T00:00:00Z,http://butterflies.co.il
http://www.wikidata.org/entity/Q494673,Everland,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q50447,Cheoin-gu,Point(127.20445278 37.29517778),1976-01-01T00:00:00Z,http://www.everland.com/
http://www.wikidata.org/entity/Q129395735,"Marine Aquarium, Digha",http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q5275680,Digha,,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q993926,Asahiyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200740,Asahikawa,Point(142.4797823 43.76805114),1967-07-01T00:00:00Z,https://www.city.asahikawa.hokkaido.jp/asahiyamazoo/
http://www.wikidata.org/entity/Q1267646,Dusit Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q15735957,Dusit,Point(100.516388888 13.7725),1938-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2343219,Ramat Gan Safari,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q192807,Ramat Gan,Point(34.825 32.045),1974-01-01T00:00:00Z,http://www.safari.co.il/
http://www.wikidata.org/entity/Q2709506,Singapore Zoo,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q2228755,North Region,Point(103.79105 1.404709),1973-06-27T00:00:00Z,https://www.mandai.com/en/singapore-zoo.html
http://www.wikidata.org/entity/Q2709506,Singapore Zoo,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q2228755,North Region,Point(103.79105 1.404709),1973-06-27T00:00:00Z,https://www.mandai.com/ja/homepage/singapore-zoo.html
http://www.wikidata.org/entity/Q11636941,Adachi Park of Living Things,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11385841,Hokima,Point(139.807222 35.792444),1993-10-01T00:00:00Z,https://seibutuen.jp/
http://www.wikidata.org/entity/Q11536832,Katsurahama Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q38276553,Urado,Point(133.573556 33.496944),1931-01-01T00:00:00Z,https://katurahama-aq.jp/
http://www.wikidata.org/entity/Q11419591,the Aquarium of Shimantogawa River Osakanakan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1350180,Matsuno,Point(132.710278 33.229167),1997-04-12T00:00:00Z,http://www.morinokuni.or.jp/
http://www.wikidata.org/entity/Q11543208,Q11543208,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11673927,Tango Uocchikan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q846351,Miyazu,Point(135.255228055 35.556153888),,https://www.kepco.co.jp/corporate/profile/community/pr/miyazu/
http://www.wikidata.org/entity/Q11549303,Osaka Water Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q75135810,Kunijima,Point(135.50536111 34.72436111),,https://www.city.osaka.lg.jp/suido/page/0000412074.html
http://www.wikidata.org/entity/Q11641448,Roadside station Kihocho Umigame-park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1203117,Kihō-chō,Point(136.0285 33.769777777),1993-04-22T00:00:00Z,https://umigame.info/
http://www.wikidata.org/entity/Q14594862,Qingdao Aquarium,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q170322,Qingdao,Point(120.33597 36.05686),,http://www.qdunderwaterworld.com/
http://www.wikidata.org/entity/Q11371781,Zero Distance Aquarium Ise Sea Paradise,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q328067,Ise,Point(136.791944 34.507222),1966-07-21T00:00:00Z,https://ise-seaparadise.com/
http://www.wikidata.org/entity/Q11554537,Numazu Deep Sea Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q241037,Numazu,Point(138.858167 35.083972),,http://www.numazu-deepsea.com/
http://www.wikidata.org/entity/Q11417475,Wakayama Prefectural Museum of Natural History,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q841309,Kainan,Point(135.192083 34.158639),1982-01-01T00:00:00Z,https://www.shizenhaku.wakayama-c.ed.jp/
http://www.wikidata.org/entity/Q11595485,Oga Aquarium Gao,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q633935,Oga,Point(139.704583 39.942167),,https://www.gao-aqua.jp/
http://www.wikidata.org/entity/Q11476470,Shimane Aquarium Aquas,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q850395,Gōtsu-shi,Point(132.144583 34.959444),2000-01-01T00:00:00Z,https://aquas.or.jp/
http://www.wikidata.org/entity/Q11432633,Oita Marine Palace Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.53555556 33.25877778),2004-04-01T00:00:00Z,https://www.umitamago.jp/
http://www.wikidata.org/entity/Q11432633,Oita Marine Palace Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.53555556 33.25877778),2004-04-01T00:00:00Z,https://www.umitamago.jp/index-en/
http://www.wikidata.org/entity/Q11432633,Oita Marine Palace Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.53555556 33.25877778),2004-04-01T00:00:00Z,https://www.umitamago.jp/index-kr/
http://www.wikidata.org/entity/Q11432633,Oita Marine Palace Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.53555556 33.25877778),2004-04-01T00:00:00Z,https://www.umitamago.jp/index-sc/
http://www.wikidata.org/entity/Q11432633,Oita Marine Palace Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.53555556 33.25877778),2004-04-01T00:00:00Z,https://www.umitamago.jp/index-tc/
http://www.wikidata.org/entity/Q20470439,Aqua Vega,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q2055274,Mamak district,Point(32.934924 39.888256),,http://www.aquavega.com.tr/
http://www.wikidata.org/entity/Q11426136,Kinosaki Marine World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q696388,Toyooka,Point(134.824861 35.655833),,https://marineworld.hiyoriyama.co.jp/
http://www.wikidata.org/entity/Q11577719,Hanshin-park,http://www.wikidata.org/entity/Q17,Japan,,,Point(135.363222 34.717417),,
http://www.wikidata.org/entity/Q11490912,Shima Marineland,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q338009,Shima,Point(136.819417 34.310861),1970-03-18T00:00:00Z,
http://www.wikidata.org/entity/Q11599117,Takeshima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q694930,Gamagōri-shi,Point(137.23222 34.817018),1956-01-01T00:00:00Z,https://www.city.gamagori.lg.jp/site/takesui/
http://www.wikidata.org/entity/Q11476470,Shimane Aquarium Aquas,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q432055,Hamada,Point(132.144583 34.959444),2000-01-01T00:00:00Z,https://aquas.or.jp/
http://www.wikidata.org/entity/Q11596319,Wakkanai Noshappu Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q267894,Wakkanai,Point(141.644916666 45.449333333),1968-07-21T00:00:00Z,https://www.city.wakkanai.hokkaido.jp/suizokukan/
http://www.wikidata.org/entity/Q11428303,Q11428303,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/en
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/fr
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/ko
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/ru
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/zh-cn
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q711787,Chūō-ku,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/zh-tw
http://www.wikidata.org/entity/Q11521425,Sapporo Salmon Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1134027,Minami-ku,Point(141.34333333 43.00111111),1984-10-06T00:00:00Z,https://salmon-museum.jp/
http://www.wikidata.org/entity/Q11521425,Sapporo Salmon Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1134027,Minami-ku,Point(141.34333333 43.00111111),1984-10-06T00:00:00Z,https://salmon-museum.jp/lang/en
http://www.wikidata.org/entity/Q11521425,Sapporo Salmon Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1134027,Minami-ku,Point(141.34333333 43.00111111),1984-10-06T00:00:00Z,https://salmon-museum.jp/lang/ko
http://www.wikidata.org/entity/Q11521425,Sapporo Salmon Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1134027,Minami-ku,Point(141.34333333 43.00111111),1984-10-06T00:00:00Z,https://salmon-museum.jp/lang/zh
http://www.wikidata.org/entity/Q11521425,Sapporo Salmon Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1134027,Minami-ku,Point(141.34333333 43.00111111),1984-10-06T00:00:00Z,https://salmon-museum.jp/lang/zh-tw
http://www.wikidata.org/entity/Q11431737,Q11431737,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q17219170,Susami Crustacean Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1346937,Susami,Point(135.588806 33.504556),1999-04-01T00:00:00Z,https://ebikani-aquarium.com/
http://www.wikidata.org/entity/Q11572836,Tamano Marine Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q850335,Tamano,Point(133.905478 34.454875),1953-01-01T00:00:00Z,https://www.city.tamano.lg.jp/site/kaihaku/
http://www.wikidata.org/entity/Q17222417,Sendai Umino-Mori Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1043355,Miyagino-ku,Point(140.98066667 38.27108333),,https://www.uminomori.jp/umino/
http://www.wikidata.org/entity/Q11636428,Echizen Matsushima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q990342,Sakai,Point(136.147192 36.253055),,https://www.echizen-aquarium.com/
http://www.wikidata.org/entity/Q11480658,Muroran Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q496667,Muroran,Point(140.94375 42.33975),,http://www.iburi.net/murosui/
http://www.wikidata.org/entity/Q17217312,Q17217312,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11564667,Lake Biwa Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386677,Kusatsu,Point(135.934917 35.074139),1996-10-20T00:00:00Z,https://www.biwahaku.jp/
http://www.wikidata.org/entity/Q11564667,Lake Biwa Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386677,Kusatsu,Point(135.934917 35.074139),1996-10-20T00:00:00Z,https://www.biwahaku.jp/english/
http://www.wikidata.org/entity/Q11590110,Suma Aqualife Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1155010,Suma-ku,Point(135.128611 34.644167),1987-01-01T00:00:00Z,https://kobe-sumasui.jp/
http://www.wikidata.org/entity/Q11524680,"Misaki Marine Biological Station, the University of Tokyo",http://www.wikidata.org/entity/Q17,Japan,,,Point(139.612 35.15825),,
http://www.wikidata.org/entity/Q11582155,Sagamigawa Fureai Science Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1132074,Chūō-ku,Point(139.328889 35.547417),1987-11-15T00:00:00Z,https://sagamigawa-fureai.com/
http://www.wikidata.org/entity/Q17230652,Yokohama Omoshiro Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11466015,Yamashitachō,Point(139.644583 35.442944),2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11535182,Tochigi Nakagawa Aquatic Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386322,Ōtawara-shi,Point(140.128694 36.789139),,https://tnap.jp/
http://www.wikidata.org/entity/Q11535182,Tochigi Nakagawa Aquatic Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386322,Ōtawara-shi,Point(140.128694 36.789139),,https://tnap.jp/english/
http://www.wikidata.org/entity/Q11405627,Chitose Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q693237,Chitose,Point(141.659167 42.832722),,https://chitose-aq.jp/
http://www.wikidata.org/entity/Q11502657,Enoshima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386661,Fujisawa,Point(139.479889 35.309667),1952-07-19T00:00:00Z,https://www.enosui.com/
http://www.wikidata.org/entity/Q11502657,Enoshima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q386661,Fujisawa,Point(139.479889 35.309667),1952-07-19T00:00:00Z,http://www.enoshimamarine.com/
http://www.wikidata.org/entity/Q11675955,Kamo Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q734416,Tsuruoka,Point(139.724972 38.762222),,https://kamo-kurage.jp/
http://www.wikidata.org/entity/Q11675955,Kamo Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q734416,Tsuruoka,Point(139.724972 38.762222),,https://kamo-kurage.jp/english/
http://www.wikidata.org/entity/Q11469706,Yamanashi Prefectural Fuji Spring-fed Village Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1348944,Oshino,Point(138.82392778 35.45554444),2001-04-25T00:00:00Z,http://www.morinonakano-suizokukan.com/
http://www.wikidata.org/entity/Q16929389,Yehliu Ocean World,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q570582,Wanli District,Point(121.691 25.2053),,http://www.oceanworld.com.tw/
http://www.wikidata.org/entity/Q11375621,Kyoto Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1077022,Shimogyō-ku,Point(135.747611 34.987556),2012-03-14T00:00:00Z,https://www.kyoto-aquarium.com/
http://www.wikidata.org/entity/Q11674044,Uozu Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q819613,Uozu,Point(137.38815 36.798389),1913-09-01T00:00:00Z,https://www.uozu-aquarium.jp/
http://www.wikidata.org/entity/Q11674044,Uozu Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q819613,Uozu,Point(137.38815 36.798389),1913-09-01T00:00:00Z,https://www.uozu-aquarium.jp/en/
http://www.wikidata.org/entity/Q11378725,Imari Bay Horseshoe Crab House,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q857266,Imari,,,
http://www.wikidata.org/entity/Q11652600,Nagasaki Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q38234,Nagasaki,,,
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/en
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/fr
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/ko
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/ru
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/zh-cn
http://www.wikidata.org/entity/Q11502898,Niigata City Aquarium Marinepia Nihonkai,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q179691,Niigata,Point(139.027975 37.923633333),1967-10-22T00:00:00Z,https://www.marinepia.or.jp/mlg/zh-tw
http://www.wikidata.org/entity/Q16353826,Nong Khai Aquarium,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q13015115,Nong Kom Ko,,,
http://www.wikidata.org/entity/Q17107576,Jagdishchandra Bose Aquarium,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1061,Gujarat,,,
http://www.wikidata.org/entity/Q11621781,Tateshina Amusement Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q838660,Chino,Point(138.302764 36.066572),1993-01-01T00:00:00Z,https://www.tateshina-aquarium.jp/
http://www.wikidata.org/entity/Q11587774,Hekinan Seaside Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q65965969,Hama-machi,Point(136.981967 34.880161),,https://www.city.hekinan.lg.jp/aquarium/
http://www.wikidata.org/entity/Q11408304,Minami Chita Beach Land,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1203828,Mihama,Point(136.855708 34.786339),1980-01-01T00:00:00Z,https://www.beachland.jp/
http://www.wikidata.org/entity/Q17223432,Sony aquarium,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11650572,Ojiya Nishikigoi no Sato,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11425984,Jōnai,Point(138.795277777 37.311111111),,https://www.nishikigoinosato.jp/
http://www.wikidata.org/entity/Q20470397,Antalya Aquarium,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q40249,Antalya Province,Point(30.660675 36.878907),,http://www.antalyaaquarium.com/
http://www.wikidata.org/entity/Q11501972,New Yashima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200707,Takamatsu,Point(134.1 34.358472),2006-12-23T00:00:00Z,https://r.goope.jp/new-yashima-aq
http://www.wikidata.org/entity/Q11465797,Yama no Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q265555,Kitami,Point(143.500278 43.754278),,https://onneyu-aq.com/
http://www.wikidata.org/entity/Q11512519,Q11512519,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11374325,Keikyu Aburatsubo Marine Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823886,Miura,Point(139.612556 35.161472),1968-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q16929389,Yehliu Ocean World,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q570582,Wanli District,Point(121.691 25.2053),,https://www.oceanworld.com.tw/en/
http://www.wikidata.org/entity/Q11502657,Enoshima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11569913,Katasekaigan,Point(139.479889 35.309667),1952-07-19T00:00:00Z,https://www.enosui.com/
http://www.wikidata.org/entity/Q11502657,Enoshima Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11569913,Katasekaigan,Point(139.479889 35.309667),1952-07-19T00:00:00Z,http://www.enoshimamarine.com/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://cn.nixe.co.jp/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://en.nixe.co.jp/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://kr.nixe.co.jp/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://th.nixe.co.jp/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://tw.nixe.co.jp/
http://www.wikidata.org/entity/Q11579106,Noboribetsu Marine Park Nixe,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q428989,Noboribetsu,Point(141.182194 42.454972),,https://www.nixe.co.jp/
http://www.wikidata.org/entity/Q11595485,Oga Aquarium Gao,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q81863,Akita Prefecture,Point(139.704583 39.942167),,https://www.gao-aqua.jp/
http://www.wikidata.org/entity/Q11557221,Asakusa Park Aquarium,http://www.wikidata.org/entity/Q188712,Empire of Japan,http://www.wikidata.org/entity/Q11557222,Asakusa-ku,Point(139.794583 35.714306),,
http://www.wikidata.org/entity/Q11542208,Shibetsu Salmon Science Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1186204,Shibetsu,Point(145.116139 43.660083),,http://s-salmon.com/
http://www.wikidata.org/entity/Q11532664,Q11532664,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q47462824,Nagaland Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q634262,Dimapur district,Point(93.724281 25.853371),2008-08-28T00:00:00Z,http://dimapur.nic.in/Zoological%20Park.htm
http://www.wikidata.org/entity/Q41793070,Q41793070,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1736959,Katzrin,Point(35.708138888 32.990055555),,http://reptilescenter.co.il/
http://www.wikidata.org/entity/Q18667200,Lai Chi Kok Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,
http://www.wikidata.org/entity/Q11224474,iZoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1203861,Kawazu,Point(138.99472222 34.73086111),2012-12-15T00:00:00Z,http://izoo.co.jp/
http://www.wikidata.org/entity/Q4251753,Batu Secret Zoo,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(112.525 -7.884),2010-06-01T00:00:00Z,http://www.jawatimurpark2.com/index.php/batu-secret-zoo.html
http://www.wikidata.org/entity/Q60749463,Haichang Polar Ocean World,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,
http://www.wikidata.org/entity/Q11361443,Shimonoseki Marine Science Museum Kaikyōkan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q203308,Shimonoseki,Point(130.942417 33.954472),2001-04-01T00:00:00Z,http://www.kaikyokan.com/
http://www.wikidata.org/entity/Q11360163,Joetsu Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q97310257,Gochi,Point(138.23297222 37.1735),2018-06-01T00:00:00Z,https://www.umigatari.jp/joetsu/
http://www.wikidata.org/entity/Q11261729,Otaru Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q242108,Otaru,Point(141.01125 43.236806),1959-01-01T00:00:00Z,https://otaru-aq.jp/
http://www.wikidata.org/entity/Q11261729,Otaru Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q242108,Otaru,Point(141.01125 43.236806),1959-01-01T00:00:00Z,https://otaru-aq.jp/page-2236
http://www.wikidata.org/entity/Q3695337,Lahore Zoo,http://www.wikidata.org/entity/Q843,Pakistan,,,Point(74.325833333 31.556111111),1872-01-01T00:00:00Z,http://www.lahorezoo.com.pk/
http://www.wikidata.org/entity/Q11292381,Okhotsk Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q305640,Abashiri,,,http://www.ryuhyo.com/suizokukan/
http://www.wikidata.org/entity/Q4850846,Taman Safari Bali (Bali Safari),http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q11496,Gianyar,Point(115.3441 -8.581),2007-11-13T00:00:00Z,http://www.balisafarimarinepark.com
http://www.wikidata.org/entity/Q25109977,Suzhou Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q16963,Jiangsu,,,
http://www.wikidata.org/entity/Q4250220,Surabaya Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q11462,Surabaya,Point(112.73611111 -7.29583333),1916-08-31T00:00:00Z,https://www.surabayazoo.co.id/
